机构名称,聚类结果,领域数量,投资次数,投资总额,所投公司存活时间,所投公司创业人数,所投公司管理层毕业于世界500强大学占比,所投公司在一线城市占比,所投公司在二线城市占比,金融占比,旅游占比,硬件占比,汽车交通占比,企业服务占比,本地生活占比,电子商务占比,教育占比,广告营销占比,游戏占比,文化娱乐体育占比,医疗健康占比,房产服务占比,SNS社交网络占比,移动互联网占比,工具软件占比,未知领域占比
SanDisk Ventures,10,0.0625,0.004866180048661801,0.003471785952823367,0.22277227722772278,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insight Venture Partners,1,0.625,0.07785888077858881,0.1095715485487928,0.31440063649222066,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0
Columbus Nova Technology Partners,11,0.125,0.004866180048661801,0.003630496167809578,0.2630834512022631,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Elevation Partners,8,0.125,0.0072992700729927005,0.004047110482148382,0.31824611032531824,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Frog Capital,9,0.125,0.004866180048661801,0.0011744555908979619,0.31824611032531824,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
博派资本,5,0.3125,0.029197080291970802,5.344851735958566E-4,0.03323903818953324,0.36666666666666664,0.3333333333333333,0.9166666666666666,0.08333333333333333,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
North Coast Technology Investors,0,0.125,0.004866180048661801,0.004820822780206161,0.16336633663366337,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Star VC,12,0.3125,0.021897810218978103,0.0087213961816203,0.14285714285714285,0.26666666666666666,0.3333333333333333,0.8888888888888888,0.1111111111111111,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Playfair Capital,8,0.25,0.009732360097323601,4.1444449207266227E-4,0.07956152758132956,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
Scale Venture Partners,11,0.125,0.014598540145985401,0.005005323405127631,0.19731258840169733,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
高瓴资本Hillhouse Capital,1,0.5,0.038929440389294405,0.11121308641950704,0.18033946251768035,0.225,0.4375,0.8125,0.0625,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
Blumberg Capital,11,0.25,0.024330900243309004,0.012308118877721725,0.17482319660537485,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
红石诚金,13,0.125,0.004866180048661801,2.7193105323297965E-4,0.11881188118811882,0.2,0.0,0.0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
华软投资CSIC,11,0.25,0.024330900243309004,0.005023374532255857,0.2630834512022631,0.24,0.3,0.8,0.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
利欧股份,3,0.125,0.014598540145985401,0.06192526467415854,0.2899575671852899,0.2,0.16666666666666666,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Middleland Capital,8,0.125,0.004866180048661801,4.523241127107015E-4,0.12517680339462517,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
触控科技,5,0.25,0.009732360097323601,4.2821326772844086E-4,0.04137199434229137,0.15,0.25,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
中国平安/平安创新投资基金,6,1.0,0.17274939172749393,0.3543395554357909,0.14588521226368112,0.2084507042253521,0.22535211267605634,0.7887323943661971,0.07042253521126761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
A8音乐,5,0.125,0.012165450121654502,0.0032819265045359617,0.15615275813295615,0.2,0.0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
XAnge Private Equity,2,0.0625,0.0072992700729927005,7.221314781872603E-4,0.09900990099009901,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
盛景网联,14,0.5,0.0364963503649635,0.007523244518743616,0.07920792079207922,0.21333333333333332,0.26666666666666666,1.0,0.0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0
富春通信,5,0.125,0.004866180048661801,0.017628633795793165,0.15275813295615276,0.2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
瀚晖投资,3,0.25,0.012165450121654502,2.813079861030824E-4,0.1239038189533239,0.0,0.0,1.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
功夫熊,12,0.125,0.009732360097323601,2.2504638888246593E-4,0.06152758132956153,0.1,0.0,0.75,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MHS Capital,11,0.3125,0.019464720194647202,0.00437643417824477,0.15753182461103254,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
启明创投,6,1.0,0.23357664233576642,0.13685190662091462,0.17419554455445546,0.3145833333333333,0.3541666666666667,0.75,0.1875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
中金公司,12,0.125,0.0072992700729927005,0.004038608149197333,0.24893917963224893,0.6,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
乐视网,6,0.5,0.038929440389294405,0.02350742684324112,0.14586280056577086,0.25,0.125,0.8125,0.125,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0
架桥投资,14,0.5,0.029197080291970802,9.12688132696252E-4,0.04738330975954738,0.3,0.4166666666666667,1.0,0.0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
eBay,10,0.125,0.009732360097323601,0.00586207964918495,0.1760961810466761,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
True Ventures,1,0.5625,0.06082725060827251,0.017477869453067087,0.18704384724186704,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0
传媒梦工场,6,0.6875,0.058394160583941604,0.0024301884354953774,0.057284299858557285,0.275,0.16666666666666666,0.7083333333333334,0.2916666666666667,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
UPS Strategic Enterprise Fund,4,0.125,0.012165450121654502,0.003232870397041444,0.1485148514851485,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
弘晖资本,12,0.0625,0.014598540145985401,0.005230077608781865,0.23055162659123057,0.13333333333333333,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
游族网络,11,0.1875,0.0072992700729927005,0.02023542113368173,0.11456859971711457,0.26666666666666666,0.3333333333333333,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tribeca Venture Partners,8,0.3125,0.012165450121654502,0.0021148136146912624,0.20792079207920794,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
光信资本,6,0.8125,0.06082725060827251,0.02842065096480215,0.12118811881188118,0.264,0.24,0.8,0.16,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
趣游科技,5,0.125,0.004866180048661801,5.907467708164731E-4,0.05091937765205092,0.5,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PLUS Ventures,2,0.125,0.0072992700729927005,0.0010200532245961964,0.20084865629420087,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Access Industries,2,0.25,0.014598540145985401,0.01785206507495881,0.24257425742574257,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
线性资本LinearVenture,11,0.5,0.029197080291970802,0.0019106354648791874,0.10360678925035362,0.25,0.3333333333333333,0.6666666666666666,0.25,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0
Oracle Corporation,2,0.125,0.0072992700729927005,0.6785424306632729,0.9745403111739745,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
久邦数码/3G门户,12,0.125,0.0072992700729927005,0.0026841865109542944,0.2913719943422914,0.2,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Ascent Capital Group,2,0.125,0.004866180048661801,7.866075030254086E-4,0.4561527581329562,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
华策影视,12,0.125,0.012165450121654502,0.042740060021928324,0.27751060820367757,0.12,0.0,0.8,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Mithril Capital Management,4,0.1875,0.014598540145985401,0.03860625979539584,0.318953323903819,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
挚信资本,6,0.9375,0.1435523114355231,0.05530941851021511,0.1267950039556014,0.24745762711864408,0.3898305084745763,0.9491525423728814,0.03389830508474576,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
尚心资本Shining Capital Management,8,0.125,0.004866180048661801,0.0034671373383530135,0.1272984441301273,0.0,0.0,0.5,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
恩惟资本,9,0.0625,0.0072992700729927005,3.563234490639044E-4,0.10042432814710044,0.33333333333333337,0.6666666666666666,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今日资本,3,0.25,0.038929440389294405,0.025879685837728972,0.21295968882602548,0.1875,0.25,0.75,0.0625,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
天星资本,5,0.3125,0.014598540145985401,0.006355928899610265,0.260961810466761,0.23333333333333334,0.16666666666666666,0.8333333333333334,0.0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
沃捷传媒,12,0.125,0.0072992700729927005,0.0021255631429948907,0.2065063649222065,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Susquehanna Growth Equity（SIG）,11,0.1875,0.012165450121654502,0.011342006993945969,0.2656294200848656,0.12,0.0,0.4,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
EDB Investments,11,0.1875,0.0072992700729927005,0.002142587902313849,0.3437057991513437,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Global Brain Corporation,10,0.3125,0.0170316301703163,0.001727163914587442,0.1091129521115377,0.02857142857142857,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
歌华有线,0,0.125,0.004866180048661801,6.376314351669868E-4,0.7065063649222065,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
昆吾九鼎投资,1,0.4375,0.024330900243309004,0.02236275964263961,0.31570014144271574,0.22000000000000003,0.1,0.6,0.2,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Goldcrest Investments,10,0.0625,0.004866180048661801,0.0035709798371897487,0.16336633663366337,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Coppel Capital,10,0.125,0.004866180048661801,0.003382511456893623,0.504950495049505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
瑞业投资,9,0.125,0.0072992700729927005,0.0011877448302067633,0.055162659123055166,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
天使汇,13,0.4375,0.024330900243309004,0.00444081257358977,0.07383309759547382,0.12,0.1,0.7,0.2,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0
百圆裤业,3,0.0625,0.004866180048661801,0.019916605416098236,0.46463932107496464,0.1,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y Combinator-YC,6,1.0,0.25304136253041365,0.012649457342532392,0.07903111739745404,0.0057692307692307696,0.009615384615384616,0.009615384615384616,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
京北投资-京北天使,9,0.0625,0.019464720194647202,6.845160995175005E-4,0.06577086280056578,0.15,0.125,0.875,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adobe Systems,0,0.125,0.004866180048661801,0.09713065157156117,0.3882602545968883,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
上海国际创投SIGVC,12,0.25,0.009732360097323601,0.009759755531457562,0.2874823196605375,0.1,0.0,0.75,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Bowery Capital,2,0.0625,0.004866180048661801,7.02292701313984E-4,0.1272984441301273,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
William Morris Endeavor,8,0.125,0.004866180048661801,2.992821196856046E-4,0.08062234794908063,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
浙商创投,1,0.625,0.04866180048661801,0.00561623892708508,0.06322489391796322,0.18,0.15,0.55,0.15,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
猎豹移动,5,0.3125,0.029197080291970802,0.013181242678672411,0.17963224893917965,0.16666666666666669,0.0,0.75,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Sofina,9,0.125,0.004866180048661801,0.026187185472724826,0.30339462517680343,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
华威国际集团CID,13,0.1875,0.0170316301703163,0.010563177484819622,0.15336431602343908,0.2,0.2857142857142857,1.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
起源资本,1,0.5625,0.043795620437956206,0.0010502164814515077,0.07260726072607261,0.2777777777777778,0.2222222222222222,1.0,0.0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0
Temasek淡马锡/兰亭投资,6,0.6875,0.072992700729927,0.4860263761973745,0.32164073550212163,0.32666666666666666,0.3333333333333333,0.5,0.13333333333333333,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
Maven Ventures Growth Labs,2,0.25,0.009732360097323601,0.0020691844278827266,0.11138613861386139,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
招商局,14,0.3125,0.014598540145985401,0.005587020404261839,0.2135785007072136,0.16666666666666669,0.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
达晨创投,6,0.75,0.08759124087591241,0.03322809172764389,0.2118104667609618,0.17222222222222222,0.2222222222222222,0.7777777777777778,0.1111111111111111,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
Fairhaven Capital Partners,2,0.125,0.0072992700729927005,0.0025383715009357133,0.314002828854314,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Aspect Ventures,2,0.1875,0.0072992700729927005,9.3242251304399E-4,0.13437057991513437,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Salesforce,10,0.3125,0.0413625304136253,0.06458216431224245,0.2773109243697479,0.011764705882352941,0.0,0.058823529411764705,0.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
华映资本,6,0.9375,0.1411192214111922,0.025795450974370263,0.11910452128956739,0.18620689655172412,0.15517241379310345,0.6896551724137931,0.2413793103448276,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
易宝支付,9,0.125,0.0072992700729927005,6.188775694267813E-4,0.08203677510608204,0.26666666666666666,0.3333333333333333,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeNA,5,0.25,0.009732360097323601,5.088646267995392E-4,0.07425742574257425,0.05,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
凯辉私募股权投资基金,12,0.25,0.009732360097323601,0.0031782363808583653,0.5887553041018387,0.15,0.5,0.75,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
智联招聘,2,0.0625,0.004866180048661801,0.0019274550319080448,0.8571428571428572,0.1,0.0,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
广联达,9,0.1875,0.009732360097323601,0.005430748191821855,0.2301980198019802,0.15,0.25,0.75,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
PreAngel镭厉资本,6,1.0,0.3746958637469586,0.0077565945295292585,0.02962030896967248,0.2363636363636364,0.22077922077922077,0.8506493506493507,0.045454545454545456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Portland Seed Fund,10,0.1875,0.0072992700729927005,3.1940430765974975E-4,0.0693069306930693,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
小米科技,6,0.75,0.12408759124087591,0.12108693051583863,0.23521091604958816,0.21176470588235294,0.17647058823529413,0.7254901960784313,0.11764705882352941,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
华闻传媒,14,0.1875,0.014598540145985401,0.057143028910406145,0.4547383309759548,0.03333333333333333,0.16666666666666666,1.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Jerusalem Venture Partners,2,0.125,0.004866180048661801,0.003094849192231116,0.22913719943422914,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
聚心资本,12,0.0625,0.004866180048661801,9.376932870102747E-4,0.016973125884016973,0.2,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inventus Capital Partners,11,0.25,0.014598540145985401,0.005031020842773484,0.23903818953323905,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Reed Elsevier Ventures,11,0.25,0.0170316301703163,0.002957961631805509,0.24914124065467771,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
OpenView Venture Partners,2,0.1875,0.012165450121654502,0.006913813740336819,0.2851485148514852,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Canaan Partners,1,0.5,0.038929440389294405,0.016747895436419923,0.147984441301273,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
湖南电广传媒,5,0.25,0.014598540145985401,0.03047503182783393,0.4073550212164074,0.1,0.0,0.8333333333333334,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
North Bridge Venture Partners,14,0.5,0.0267639902676399,0.01952135644330396,0.23993827954223995,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
91农业,8,0.125,0.004866180048661801,1.1252319444123296E-4,0.347949080622348,0.0,0.0,0.5,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
宏达电HTC,8,0.25,0.012165450121654502,0.02667990016115752,0.2316831683168317,0.08,0.0,0.2,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Institutional Venture Partners,6,0.75,0.072992700729927,0.07679377969322448,0.24172560113154173,0.03333333333333333,0.1,0.03333333333333333,0.06666666666666667,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0
Cisco,11,0.25,0.019464720194647202,0.025431710449553467,0.32355021216407354,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
华岩资本ChinaRock,9,0.3125,0.029197080291970802,0.0026026308248552335,0.06577086280056578,0.31666666666666665,0.3333333333333333,0.8333333333333334,0.08333333333333333,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
雷雨资本,0,0.375,0.0267639902676399,6.095006365566786E-4,0.04937636620804938,0.18181818181818182,0.09090909090909091,1.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
莉莉丝/刀塔传奇,5,0.125,0.009732360097323601,0.0012096243402432544,0.01166902404526167,0.1,0.25,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
天风证券,12,0.1875,0.009732360097323601,0.005251082407257538,0.44554455445544555,0.35,0.25,1.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
PivotNorth Capital,2,0.125,0.004866180048661801,9.522612899172663E-4,0.16973125884016974,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
风云天使基金,9,0.1875,0.0072992700729927005,8.5330089117935E-4,0.08062234794908063,0.33333333333333337,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Collective,10,0.5,0.0413625304136253,0.005865050971483293,0.08087195274149264,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0
Version One Ventures,0,0.4375,0.0340632603406326,0.0027655254961347275,0.1709436249747424,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
早鸟基金,5,0.3125,0.029197080291970802,0.003949028300143806,0.19024045261669026,0.23333333333333334,0.08333333333333333,0.6666666666666666,0.25,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
TMT Investments,10,0.1875,0.009732360097323601,4.966479679570844E-4,0.09653465346534654,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
中国远镜连锁成长基金,3,0.25,0.019464720194647202,0.005572683073903452,0.10077793493635079,0.2,0.125,0.625,0.375,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
易一天使,1,0.5,0.0340632603406326,0.0016682188704708282,0.0845625378864417,0.17142857142857143,0.2857142857142857,0.42857142857142855,0.35714285714285715,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
World Innovation Lab,2,0.1875,0.0072992700729927005,9.816226796897155E-4,0.18528995756718528,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Giza Venture Capital,10,0.125,0.004866180048661801,6.546796368181206E-4,0.37765205091937765,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
紫辉创投,6,0.6875,0.0851581508515815,0.004993311772922381,0.04122044857546979,0.24,0.2,0.9428571428571428,0.0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
58同城,6,0.6875,0.06569343065693431,0.09863607782304483,0.195976740531196,0.3259259259259259,0.2222222222222222,0.9259259259259259,0.037037037037037035,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0
Facebook,14,0.4375,0.024330900243309004,0.4836101742163364,0.15657708628005657,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
Juniper Networks,0,0.25,0.009732360097323601,0.0021128297370039345,0.22277227722772278,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
联创股份,12,0.0625,0.004866180048661801,0.032481695462035914,0.33946251768033947,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
成都金亚科技,2,0.1875,0.012165450121654502,0.0436327440311621,0.11202263083451203,0.2,0.0,0.8,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
网信金融,4,0.1875,0.0072992700729927005,1.6878479166184944E-4,0.21499292786421498,0.2,0.0,0.6666666666666666,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Shea Ventures,10,0.125,0.0072992700729927005,0.004761306449586332,0.2842998585572843,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
搜于特服装,3,0.0625,0.004866180048661801,0.0065450991433317176,0.30339462517680343,0.2,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
蓝色光标,14,0.5,0.0681265206812652,0.09442120925774533,0.21716508385532432,0.22857142857142856,0.21428571428571427,0.8214285714285714,0.03571428571428571,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
鼎峰资本,3,0.0625,0.004866180048661801,0.0024067461033201207,0.27157001414427157,0.1,0.0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AITV - AccelerateIT Ventures,2,0.0625,0.004866180048661801,0.001547424596115558,0.1760961810466761,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Magna Capital Partners,4,0.125,0.0072992700729927005,0.006903894351900181,0.15983026874115983,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Madrone Capital Partners,10,0.125,0.0072992700729927005,0.030859217426381414,0.3620933521923621,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lead Edge Capital,2,0.1875,0.009732360097323601,0.003164284911287583,0.06683168316831684,0.05,0.0,0.0,0.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
大众点评网,14,0.3125,0.0340632603406326,0.02654258623159431,0.3470398060214185,0.2,0.21428571428571427,0.9285714285714286,0.0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
飞马基金/飞马旅,12,0.1875,0.0072992700729927005,2.4380025462267143E-4,0.060820367751060825,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
XG Ventures,10,0.4375,0.019464720194647202,7.522501289729086E-4,0.09547383309759548,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0
Jafco Ventures,2,0.4375,0.024330900243309004,0.006777719730986143,0.12305516265912306,0.0,0.0,0.0,0.0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0
好大夫在线,12,0.0625,0.004866180048661801,1.1252319444123296E-4,0.09123055162659123,0.1,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Expedia,4,0.125,0.0170316301703163,0.34297420062915296,0.6892301475045464,0.17142857142857143,0.2857142857142857,0.2857142857142857,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
以太资本,1,0.3125,0.012165450121654502,3.2819265045359614E-4,0.017821782178217824,0.16,0.6,1.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
成为资本,6,0.5625,0.0681265206812652,0.03038450307336348,0.14609011921600326,0.2,0.42857142857142855,1.0,0.0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0
大河创投,1,0.5625,0.0340632603406326,4.9385179781916E-4,0.09365528389573652,0.24285714285714283,0.35714285714285715,1.0,0.0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
陶石资本,9,0.1875,0.014598540145985401,5.063543749855483E-4,0.03536067892503537,0.36666666666666664,0.3333333333333333,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Singapore Press Holdings/新加坡报业控股SPH,8,0.1875,0.0072992700729927005,0.0035144393231009113,0.20226308345120225,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
