机构名称,聚类结果,领域数量,投资次数,投资总额,所投公司存活时间,所投公司创业人数,所投公司管理层毕业于世界500强大学占比,所投公司在一线城市占比,所投公司在二线城市占比,金融占比,旅游占比,硬件占比,汽车交通占比,企业服务占比,本地生活占比,电子商务占比,教育占比,广告营销占比,游戏占比,文化娱乐体育占比,医疗健康占比,房产服务占比,SNS社交网络占比,移动互联网占比,工具软件占比,未知领域占比
Jungle Ventures,8,0.1875,0.0072992700729927005,5.515179970770834E-4,0.17821782178217824,0.0,0.0,0.0,0.0,0.4316546762589928,0.0,0.0,0.0,0.0,0.49640287769784175,0.0,0.0,0.07194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trident Capital,14,0.1875,0.012165450121654502,0.007933810282724094,0.43451202263083455,0.0,0.0,0.0,0.0,0.0,0.0,0.06429949274842428,0.0,0.44759591340986526,0.0,0.0,0.0,0.4881045938413726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iris Capital,14,0.1875,0.014598540145985401,0.0027893320283826593,0.2454031117397454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755334281650071,0.0,0.0,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.4623044096728307,0.0
LinkedIn,12,0.3125,0.0170316301703163,0.18028107226876347,0.23398666397251972,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,3.1207711665227704E-4,0.0,0.0,0.9903923335518338,0.0,0.0,0.0,5.50217963084352E-4,0.0,0.006914692673664502,0.0,0.0018306786947650889,0.0
凯兴资本,1,0.125,0.0072992700729927005,0.0017675888848992048,0.12305516265912306,0.26666666666666666,0.6666666666666666,1.0,0.0,0.6734182493258098,0.0,0.0,0.0,0.0,0.3265817506741901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
欢聚时代/YY多玩,1,0.25,0.014598540145985401,0.01000151786599688,0.2553041018387553,0.23333333333333334,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156693520215259,0.0,0.06250339862233908,0.11901459641875466,0.0,0.0,0.002812652938005262,0.0,0.0,0.0
AngelPad,5,0.1875,0.009732360097323601,5.134275454803927E-4,0.10926449787835926,0.0,0.0,0.0,0.0,0.0,0.0,0.09273570324574962,0.0,0.13446676970633695,0.0,0.7727975270479135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
赛领资本,1,0.125,0.004866180048661801,0.007664282966042831,0.2164073550212164,0.5,1.0,1.0,0.0,0.6117292975512476,0.0,0.0,0.0,0.0,0.0,0.3882707024487524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
玖富集团,11,0.125,0.0072992700729927005,0.0027381659815156794,0.03960396039603961,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.4566040643458856,0.0,0.0,0.0,0.0,0.0,0.0,0.5433959356518316,0.0,0.0,0.0,0.0
粤传媒/广东广州日报传媒,3,0.125,0.004866180048661801,0.0038809624840096054,0.2164073550212164,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865817475427898,0.0,0.6134182524572103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granite Ventures,14,0.125,0.012165450121654502,0.003745561073674581,0.4226308345120226,0.08,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.736228813559322,0.0,0.0,0.0,0.0,0.0,0.263771186440678,0.0,0.0,0.0,0.0,0.0,0.0
金种子创投,1,0.125,0.0072992700729927005,1.3127706018143846E-4,0.004243281471004243,0.4,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
全明星投资All-Stars Investment,9,0.125,0.004866180048661801,0.03809045159669065,0.21216407355021216,1.0,1.0,1.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0
BDC Venture Capital,5,0.125,0.004866180048661801,0.002094974837817986,0.4837340876944837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045454545454544,0.0
Lux Capital,12,0.25,0.012165450121654502,0.002806194988724944,0.26393210749646395,0.0,0.0,0.0,0.0,0.0,0.0,0.1569459172852598,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.3534817956875221,0.0,0.0,0.0,0.272180982679392,0.0
River Cities Capital Funds,14,0.0625,0.0072992700729927005,0.001294480190981284,0.34229137199434234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
江南资本,12,0.125,0.0072992700729927005,0.002925603055472057,0.08628005657708628,0.06666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0
薛蛮子,1,0.9375,0.1070559610705596,0.0020785534528665246,0.03606789250353607,0.24545454545454545,0.29545454545454547,0.9545454545454546,0.045454545454545456,0.2323308270683679,0.09473684210554807,0.013533834586506869,0.06315789473703205,0.027067669173013738,0.14436090225607326,0.10375939849655265,0.027067669173013738,0.013533834586506869,0.04962406015052518,0.029323308270764882,0.027067669173013738,0.04511278195502289,0.07969924812054041,0.04962406015052518,0.0,0.0
众为资本,13,0.125,0.004866180048661801,7.827019636003464E-4,0.033946251768033946,0.1,0.0,0.5,0.0,0.0,0.7603958260952906,0.0,0.0,0.0,0.0,0.23960417390470942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K2基金,1,0.375,0.019464720194647202,1.6878479166184944E-4,0.03129420084865629,0.15,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,0.5333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0
Baseline Ventures,8,0.3125,0.021897810218978103,0.022641854339929275,0.148986327204149,0.0,0.0,0.0,0.0,0.8968275326850437,0.0,0.0070095943823083005,0.0,0.07276835168133804,0.0,0.01708588630687648,0.00630863494407747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
抱团科技/尼毕鲁科技Tap4fun,10,0.3125,0.046228710462287104,9.845779513607885E-4,0.02434303580734013,0.17894736842105263,0.05263157894736842,0.3684210526315789,0.0,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.7428571428571429,0.05714285714285714,0.0,0.0,0.08571428571428572,0.0,0.0,0.0
Signia Venture Partners,5,0.1875,0.0072992700729927005,5.108485044868668E-4,0.04809052333804809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7281553398058253,0.07766990291262135,0.0,0.0,0.0,0.1941747572815534,0.0,0.0,0.0,0.0,0.0
合力投资,13,0.6875,0.04866180048661801,0.003207556487127283,0.09653465346534654,0.2,0.35,0.8,0.1,0.054650404182677366,0.017540329358628034,0.017540329358628034,0.0,0.005846776452876012,0.055665112236073996,0.5476480610860532,0.0,0.008770164679314017,0.17540329358628035,0.0,0.017540329358628034,0.07600809388738815,0.0,0.0,0.023387105811504046,0.0
Wicklow Capital,8,0.1875,0.014598540145985401,0.007895833195564,0.15205091937765206,0.0,0.0,0.16666666666666666,0.0,0.8153266331658291,0.0,0.0,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,0.0,0.0,0.0,0.06407035175879397,0.0,0.0,0.0
人民网,4,0.125,0.0072992700729927005,0.010593453944471962,0.5643564356435644,0.2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028091088577813124,0.9719089114221868,0.0,0.0,0.0,0.0,0.0,0.0
Sequoia Capital(红杉海外),0,1.0,0.22141119221411193,0.20554025116771577,0.19952748807062812,0.008791208791208791,0.03296703296703297,0.03296703296703297,0.0,0.05636777043995944,0.08392427465333002,0.018531869733685296,0.11597586036460382,0.18600399043637986,0.10488931954302086,0.09563216943820516,0.01175615486230661,0.009150110681007115,0.01158241858355331,0.023357877476832507,0.0159258255523858,0.12364231837943158,0.07388617854758382,0.01911099066286296,0.050262870644878214,0.0
ABS Capital Partners,14,0.125,0.004866180048661801,0.002380653224793166,0.5834512022630834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
途牛旅游网,3,0.0625,0.0072992700729927005,0.0057386829165028816,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e.ventures,0,0.5625,0.04866180048661801,0.012079726082530981,0.1480905233380481,0.02,0.1,0.1,0.0,0.17901289022723002,0.017244360985191883,0.0,0.006334663219050077,0.06240816356545633,0.3087561776396261,0.23737693357347017,0.0,0.0,0.0,0.06569280375311193,0.0,0.0,0.0,0.11332008647411808,0.00985392056296679,0.0
Montreux Equity Partners,6,0.125,0.004866180048661801,0.004761306449586332,0.3691654879773692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0
Polaris Partners,14,0.3125,0.019464720194647202,0.0065198723138612255,0.14533239038189533,0.0,0.0,0.0,0.0,0.0,0.054770702021232194,0.04259943490540282,0.0,0.4720712888496667,0.0,0.0,0.0,0.0,0.0,0.0,0.24099108889342166,0.0,0.0,0.0,0.18956748532904255,0.0
东方国信,1,0.1875,0.009732360097323601,0.015192506636140472,0.46782178217821785,0.1,0.0,0.75,0.0,0.5554869769164301,0.0,0.0,0.0,0.4074805579558079,0.0,0.0,0.0,0.037032465127762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
综艺股份,10,0.1875,0.014598540145985401,0.020287931957754305,0.4073550212164074,0.03333333333333333,0.16666666666666666,1.0,0.0,0.0,0.0,0.08874098724348309,0.0,0.0,0.0,0.0,0.0,0.0,0.415973377703827,0.49528563505268997,0.0,0.0,0.0,0.0,0.0,0.0
ClearVue锴明投资,13,0.25,0.019464720194647202,0.010585971339580278,0.14161951909476664,0.125,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.03373313343328336,0.7796101949025487,0.0,0.0,0.1686656671664168,0.0,0.0,0.0,0.0,0.017991004497751123,0.0,0.0
博信资本,8,0.0625,0.004866180048661801,0.0015315657021230332,0.19731258840169733,0.2,0.0,1.0,0.0,0.9999999999959188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goldman Sachs高盛(国外),0,0.625,0.0681265206812652,0.16041402549007766,0.27717720751667,0.0,0.0,0.0,0.0,0.07832168886393957,0.0,0.010536882822055347,0.009275425019414918,0.18699256839140474,0.09052814818948961,0.10012918269976269,0.0,0.0,0.0,0.2968136006212774,0.10759493022521305,0.0,0.0512931003573645,0.0,0.06851447281007819,0.0
坚果资本,11,0.5,0.038929440389294405,0.00569644546008279,0.1410891089108911,0.1875,0.125,0.3125,0.4375,0.0,0.0,0.0,0.0,0.11207093516397484,0.1975322948841111,0.10864276218626111,0.0,0.0,0.3990366349978502,0.0032922049147351847,0.1316881965894074,0.042798663891557405,0.004938307372102778,0.0,0.0,0.0
合众思壮,9,0.125,0.0072992700729927005,0.002809141549225381,0.2517680339462518,0.0,0.0,1.0,0.0,0.0,0.0,0.8103344682555578,0.0,0.18966553174444223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naya Ventures,7,0.125,0.004866180048661801,4.939855441445819E-4,0.2652050919377652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42168674698795183,0.0,0.0,0.0,0.0,0.5783132530120482,0.0
Triangle Peak Partners,14,0.3125,0.012165450121654502,0.003918158432472086,0.33012729844413014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430379746835443,0.35443037974683544,0.0,0.0,0.053164556962025315,0.0,0.0,0.0,0.0,0.18227848101265823,0.0,0.0,0.1670886075949367,0.0
远东宏信,1,0.125,0.004866180048661801,0.00416614314338804,0.4073550212164074,0.3,0.5,1.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中科招商,8,0.3125,0.0170316301703163,0.0496009742643251,0.079409981814508,0.11428571428571428,0.0,0.5714285714285714,0.0,0.9618124347786634,0.0018904735258087446,0.0,0.0,0.009452367629043723,0.0,0.019282829963249194,0.0,0.0,0.0,0.0,0.0,0.0,0.007561894103234978,0.0,0.0,0.0
蓝港互动,10,0.0625,0.004866180048661801,0.0014716345984996653,0.05091937765205092,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
开物投资,1,0.25,0.0170316301703163,0.005072063631061259,0.07031723580521318,0.4,0.7142857142857143,1.0,0.0,0.0,0.14789929389179612,0.0,0.0,0.08704354118237351,0.0,0.06100845873036591,0.0,0.0,0.0,0.0,0.7040487061954644,0.0,0.0,0.0,0.0,0.0
Google Capital,0,0.4375,0.038929440389294405,0.06651039074512838,0.4237977369165488,0.0125,0.0,0.0,0.0,0.0,0.0,0.48227122275684636,0.0,0.1864255405341448,0.0717988842854793,0.0,0.09843268540202846,0.0,0.0,0.0,0.08501004648357002,0.04474212972819475,0.031319490809736325,0.0,0.0,0.0
天泽投资,6,0.125,0.004866180048661801,2.0160405670720905E-4,0.029702970297029705,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.0,0.0
NewSchools Venture Fund,12,0.0625,0.009732360097323601,9.117901850957826E-4,0.14957567185289958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mousse Partners,5,0.1875,0.0072992700729927005,0.006794781079097161,0.3097595473833098,0.0,0.0,0.0,0.0,0.26277372262773724,0.0,0.0,0.0,0.0,0.49635036496350365,0.24087591240875914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Menlo Ventures,0,0.5625,0.051094890510948905,0.05732035627545131,0.210547585370782,0.0,0.0,0.0,0.0,0.013290375033137649,0.0,0.0539921485721217,0.7879293769645906,0.02664997076957289,0.01685835106430193,0.03970796201306853,0.0,0.016612968791422062,0.0,0.0,0.02595776373659697,0.0,0.0,0.0,0.019001083055188984,0.0
Valar Ventures,8,0.375,0.019464720194647202,0.005660003041945752,0.17980905233380481,0.0,0.0,0.0,0.0,0.6933052926743778,0.0,0.015772870662460567,0.0,0.06309148264984227,0.0,0.0,0.04907115317209954,0.0,0.0,0.0,0.0,0.08412197686645637,0.0,0.0,0.0946372239747634,0.0
上海浦软创投,13,0.1875,0.009732360097323601,1.406539930515412E-4,0.027581329561527583,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hummer Winblad Venture Partners,14,0.125,0.0072992700729927005,0.0034188825478342144,0.3804809052333805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477756286249615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05222437137321206,0.0,0.0,0.0
方源资本,1,0.125,0.004866180048661801,0.02779454117246375,0.14002828854314003,0.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449821318602064,0.9550178681395687,0.0,0.0,0.0,0.0
500 Startups,0,1.0,0.1654501216545012,0.012949097976737458,0.11725185123554373,0.041176470588235294,0.029411764705882353,0.11764705882352941,0.0,0.05769732674737461,0.29489614501533745,0.08058628218034797,0.0331800118917457,0.1275438781656648,0.004344827517846279,0.08557860455007568,0.07537728295196046,0.006587851965313617,0.0021724137589231394,0.057154887342116135,0.007780388843102208,0.005055793368729055,0.03179021587912966,0.042284817265733916,0.08796927255728897,0.0
Viking Global Investors,6,0.125,0.0072992700729927005,0.00827276995615625,0.27015558698727016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28776978417266186,0.0,0.0,0.0,0.0,0.0,0.7122302158273381,0.0,0.0,0.0,0.0,0.0
Origin Ventures,14,0.125,0.009732360097323601,0.0015652794953015066,0.30763790664780766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8745247148288974,0.12547528517110265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
